customer_id,plan,region,acquisition_channel,tenure_risk,total_sessions,engagement_low,support_risk,score,risk_band
1000,Standard,West,Paid Search,False,,False,False,0.5,Low
1001,Basic,South,Organic,False,,False,False,1.0,Low
1002,Standard,East,Organic,False,40.0,False,False,0.5,Low
1003,Basic,West,Organic,False,,False,False,1.0,Low
1004,Premium,West,Paid Search,False,,False,False,0.0,Low
1005,Standard,South,Referral,False,,False,False,0.5,Low
1006,Basic,North,Social Ads,False,21.0,False,False,1.0,Low
1007,Premium,South,Organic,False,34.0,False,True,1.0,Low
1008,Standard,North,Referral,False,,False,False,0.5,Low
1009,Basic,West,Paid Search,False,,False,False,1.0,Low
1010,Standard,North,Social Ads,False,,False,False,0.5,Low
1011,Basic,East,Organic,False,,False,False,1.0,Low
1012,Premium,Central,Social Ads,False,,False,False,0.0,Low
1013,Premium,North,Organic,False,39.0,False,False,0.0,Low
1014,Premium,Central,Organic,False,,False,False,0.0,Low
1015,Standard,East,Organic,False,28.0,False,False,0.5,Low
1016,Standard,Central,Organic,False,34.0,False,False,0.5,Low
1017,Standard,East,Organic,False,,False,False,0.5,Low
1018,Basic,Central,Organic,False,,False,False,1.0,Low
1019,Standard,Central,Organic,False,17.0,True,False,1.5,Medium
1020,Standard,South,Social Ads,False,25.0,False,False,0.5,Low
1021,Basic,North,Organic,False,,False,False,1.0,Low
1022,Basic,Central,Paid Search,False,15.0,True,False,2.0,Medium
1023,Premium,West,Organic,False,35.0,False,False,0.0,Low
1024,Premium,South,Referral,False,,False,False,0.0,Low
1025,Basic,North,Referral,False,16.0,False,False,1.0,Low
1026,Basic,South,Organic,False,,False,False,1.0,Low
1027,Basic,North,Paid Search,False,,False,False,1.0,Low
1028,Premium,East,Organic,False,,False,False,0.0,Low
1029,Basic,Central,Referral,False,,False,False,1.0,Low
1030,Standard,West,Paid Search,False,,False,False,0.5,Low
1031,Basic,South,Organic,False,,False,False,1.0,Low
1032,Standard,South,Organic,False,,False,False,0.5,Low
1033,Basic,South,Organic,False,,False,False,1.0,Low
1034,Standard,South,Organic,False,30.0,False,False,0.5,Low
1035,Basic,Central,Social Ads,False,19.0,False,False,1.0,Low
1036,Standard,North,Paid Search,False,23.0,True,False,1.5,Medium
1037,Basic,Central,Organic,False,15.0,True,False,2.0,Medium
1038,Standard,East,Organic,False,,False,False,0.5,Low
1039,Premium,Central,Organic,False,47.0,False,False,0.0,Low
1040,Basic,Central,Organic,False,16.0,False,False,1.0,Low
1041,Premium,East,Social Ads,False,49.0,False,True,1.0,Low
1042,Standard,Central,Organic,False,,False,False,0.5,Low
1043,Basic,North,Paid Search,False,,False,False,1.0,Low
1044,Basic,West,Organic,False,,False,False,1.0,Low
1045,Basic,East,Organic,False,,False,False,1.0,Low
1046,Standard,South,Social Ads,False,,False,False,0.5,Low
1047,Standard,North,Paid Search,False,23.0,True,False,1.5,Medium
1048,Basic,West,Organic,False,,False,False,1.0,Low
1049,Standard,North,Paid Search,False,30.0,False,False,0.5,Low
1050,Premium,North,Paid Search,False,41.0,False,False,0.0,Low
1051,Premium,South,Organic,False,37.0,False,False,0.0,Low
1052,Standard,West,Paid Search,False,34.0,False,False,0.5,Low
1053,Premium,North,Social Ads,False,38.0,False,True,1.0,Low
1054,Standard,South,Organic,False,,False,True,1.5,Medium
1055,Basic,East,Paid Search,False,21.0,False,False,1.0,Low
1056,Premium,South,Organic,False,33.0,True,False,1.0,Low
1057,Standard,Central,Organic,False,,False,False,0.5,Low
1058,Standard,South,Paid Search,False,28.0,False,False,0.5,Low
1059,Standard,South,Referral,False,,False,False,0.5,Low
1060,Premium,South,Referral,False,,False,False,0.0,Low
1061,Premium,North,Organic,False,41.0,False,False,0.0,Low
1062,Basic,West,Organic,False,,False,False,1.0,Low
1063,Basic,South,Paid Search,False,,False,False,1.0,Low
1064,Standard,South,Organic,False,32.0,False,False,0.5,Low
1065,Standard,Central,Social Ads,False,35.0,False,False,0.5,Low
1066,Basic,Central,Social Ads,False,,False,False,1.0,Low
1067,Standard,East,Referral,False,23.0,True,False,1.5,Medium
1068,Standard,East,Organic,False,,False,False,0.5,Low
1069,Basic,Central,Organic,False,,False,False,1.0,Low
1070,Basic,West,Social Ads,False,,False,False,1.0,Low
1071,Basic,East,Social Ads,False,,False,False,1.0,Low
1072,Premium,West,Referral,False,47.0,False,False,0.0,Low
1073,Basic,Central,Organic,False,25.0,False,False,1.0,Low
1074,Basic,East,Paid Search,False,17.0,False,False,1.0,Low
1075,Standard,South,Paid Search,False,22.0,True,False,1.5,Medium
1076,Basic,Central,Organic,False,,False,False,1.0,Low
1077,Basic,East,Paid Search,False,18.0,False,False,1.0,Low
1078,Basic,West,Paid Search,False,,False,False,1.0,Low
1079,Standard,West,Organic,False,,False,True,1.5,Medium
1080,Standard,East,Organic,False,,False,False,0.5,Low
1081,Basic,West,Social Ads,False,18.0,False,False,1.0,Low
1082,Basic,East,Paid Search,False,,False,False,1.0,Low
1083,Premium,East,Referral,False,43.0,False,False,0.0,Low
1084,Basic,West,Organic,False,,False,False,1.0,Low
1085,Basic,North,Organic,False,,False,False,1.0,Low
1086,Basic,South,Partnership,False,,False,False,1.0,Low
1087,Standard,Central,Referral,False,29.0,False,False,0.5,Low
1088,Standard,South,Organic,False,25.0,False,False,0.5,Low
1089,Basic,Central,Social Ads,False,24.0,False,False,1.0,Low
1090,Standard,Central,Organic,False,,False,False,0.5,Low
1091,Basic,South,Organic,False,22.0,False,False,1.0,Low
1092,Basic,East,Organic,False,,False,False,1.0,Low
1093,Standard,West,Organic,False,,False,False,0.5,Low
1094,Basic,North,Social Ads,False,,False,False,1.0,Low
1095,Standard,North,Social Ads,False,25.0,False,False,0.5,Low
1096,Basic,North,Partnership,False,,False,False,1.0,Low
1097,Standard,South,Social Ads,False,,False,False,0.5,Low
1098,Basic,South,Organic,False,,False,False,1.0,Low
1099,Premium,East,Social Ads,False,33.0,True,False,1.0,Low
1100,Basic,North,Partnership,False,,False,False,1.0,Low
1101,Premium,East,Social Ads,False,44.0,False,False,0.0,Low
1102,Basic,North,Social Ads,False,,False,False,1.0,Low
1103,Standard,South,Referral,False,,False,False,0.5,Low
1104,Basic,West,Organic,False,23.0,False,False,1.0,Low
1105,Premium,West,Social Ads,False,36.0,False,False,0.0,Low
1106,Basic,West,Referral,False,21.0,False,False,1.0,Low
1107,Basic,West,Partnership,False,,False,False,1.0,Low
1108,Standard,Central,Organic,False,,False,False,0.5,Low
1109,Basic,North,Paid Search,False,,False,False,1.0,Low
1110,Basic,West,Social Ads,False,,False,False,1.0,Low
1111,Premium,Central,Organic,False,37.0,False,False,0.0,Low
1112,Premium,Central,Paid Search,False,,False,False,0.0,Low
1113,Basic,Central,Organic,False,,False,False,1.0,Low
1114,Premium,East,Organic,False,22.0,True,False,1.0,Low
1115,Standard,East,Organic,False,,False,False,0.5,Low
1116,Basic,Central,Paid Search,False,,False,False,1.0,Low
1117,Standard,West,Organic,False,21.0,True,False,1.5,Medium
1118,Standard,North,Paid Search,False,,False,False,0.5,Low
1119,Premium,South,Organic,False,36.0,False,False,0.0,Low
1120,Basic,East,Organic,False,20.0,False,False,1.0,Low
1121,Standard,West,Organic,False,,False,False,0.5,Low
1122,Basic,West,Organic,False,,False,False,1.0,Low
1123,Basic,South,Paid Search,False,,False,False,1.0,Low
1124,Basic,South,Social Ads,False,,False,False,1.0,Low
1125,Premium,West,Organic,False,,False,False,0.0,Low
1126,Premium,South,Organic,False,,False,False,0.0,Low
1127,Standard,West,Social Ads,False,,False,False,0.5,Low
1128,Standard,South,Organic,False,,False,False,0.5,Low
1129,Basic,South,Partnership,False,,False,False,1.0,Low
1130,Basic,West,Social Ads,False,,False,False,1.0,Low
1131,Basic,Central,Organic,False,,False,False,1.0,Low
1132,Basic,West,Organic,False,,False,False,1.0,Low
1133,Standard,North,Paid Search,False,,False,False,0.5,Low
1134,Standard,South,Organic,False,,False,False,0.5,Low
1135,Basic,East,Organic,False,21.0,False,True,2.0,Medium
1136,Basic,South,Organic,False,,False,False,1.0,Low
1137,Basic,North,Social Ads,False,,False,False,1.0,Low
1138,Basic,East,Paid Search,False,10.0,True,False,2.0,Medium
1139,Premium,East,Organic,False,23.0,True,False,1.0,Low
1140,Standard,West,Social Ads,False,,False,False,0.5,Low
1141,Premium,Central,Organic,False,,False,False,0.0,Low
1142,Standard,West,Paid Search,False,29.0,False,False,0.5,Low
1143,Basic,East,Organic,False,,False,False,1.0,Low
1144,Basic,East,Paid Search,False,,False,False,1.0,Low
1145,Premium,Central,Partnership,False,,False,False,0.0,Low
1146,Standard,South,Organic,False,,False,False,0.5,Low
1147,Basic,Central,Organic,False,,False,False,1.0,Low
1148,Standard,West,Organic,False,,False,False,0.5,Low
1149,Standard,South,Organic,False,,False,False,0.5,Low
1150,Standard,West,Organic,False,31.0,False,False,0.5,Low
1151,Premium,Central,Social Ads,False,38.0,False,False,0.0,Low
1152,Standard,South,Referral,False,,False,False,0.5,Low
1153,Standard,Central,Organic,False,,False,False,0.5,Low
1154,Basic,North,Paid Search,False,,False,False,1.0,Low
1155,Basic,East,Social Ads,False,,False,False,1.0,Low
1156,Basic,South,Paid Search,False,,False,False,1.0,Low
1157,Basic,East,Organic,False,,False,False,1.0,Low
1158,Standard,North,Organic,False,26.0,False,False,0.5,Low
1159,Standard,South,Paid Search,False,20.0,True,False,1.5,Medium
1160,Basic,East,Organic,False,,False,False,1.0,Low
1161,Premium,East,Social Ads,False,,False,False,0.0,Low
1162,Basic,South,Social Ads,False,17.0,False,False,1.0,Low
1163,Basic,East,Organic,False,,False,False,1.0,Low
1164,Basic,East,Organic,False,19.0,False,False,1.0,Low
1165,Basic,South,Referral,False,,False,False,1.0,Low
1166,Basic,East,Paid Search,False,,False,False,1.0,Low
1167,Standard,East,Referral,False,,False,True,1.5,Medium
1168,Basic,West,Organic,False,15.0,True,False,2.0,Medium
1169,Premium,West,Paid Search,False,31.0,True,False,1.0,Low
1170,Basic,North,Paid Search,False,,False,False,1.0,Low
1171,Basic,West,Referral,False,16.0,False,False,1.0,Low
1172,Basic,West,Organic,False,,False,False,1.0,Low
1173,Standard,North,Organic,False,44.0,False,False,0.5,Low
1174,Basic,East,Organic,False,,False,False,1.0,Low
1175,Premium,East,Referral,False,43.0,False,False,0.0,Low
1176,Standard,West,Referral,False,32.0,False,False,0.5,Low
1177,Standard,North,Partnership,False,,False,False,0.5,Low
1178,Standard,East,Partnership,False,,False,False,0.5,Low
1179,Basic,Central,Organic,False,,False,False,1.0,Low
1180,Basic,South,Organic,False,,False,False,1.0,Low
1181,Basic,South,Organic,False,,False,False,1.0,Low
1182,Standard,South,Organic,False,,False,False,0.5,Low
1183,Basic,West,Social Ads,False,18.0,False,False,1.0,Low
1184,Basic,South,Referral,False,,False,False,1.0,Low
1185,Premium,South,Organic,False,,False,False,0.0,Low
1186,Basic,Central,Paid Search,False,18.0,False,False,1.0,Low
1187,Premium,East,Referral,False,24.0,True,False,1.0,Low
1188,Standard,Central,Paid Search,False,25.0,False,False,0.5,Low
1189,Basic,West,Organic,False,,False,False,1.0,Low
1190,Basic,South,Paid Search,False,,False,False,1.0,Low
1191,Basic,East,Organic,False,19.0,False,False,1.0,Low
1192,Standard,South,Paid Search,False,,False,False,0.5,Low
1193,Standard,South,Organic,False,30.0,False,False,0.5,Low
1194,Standard,West,Organic,False,30.0,False,False,0.5,Low
1195,Premium,South,Partnership,False,44.0,False,False,0.0,Low
1196,Standard,North,Paid Search,False,,False,False,0.5,Low
1197,Basic,East,Paid Search,False,25.0,False,False,1.0,Low
1198,Basic,East,Partnership,False,19.0,False,False,1.0,Low
1199,Premium,North,Organic,False,,False,False,0.0,Low
1200,Basic,West,Organic,False,,False,False,1.0,Low
1201,Basic,South,Social Ads,False,,False,False,1.0,Low
1202,Standard,South,Organic,False,29.0,False,False,0.5,Low
1203,Basic,East,Social Ads,False,,False,False,1.0,Low
1204,Premium,West,Organic,False,43.0,False,False,0.0,Low
1205,Standard,West,Organic,False,,False,False,0.5,Low
1206,Basic,West,Paid Search,False,,False,False,1.0,Low
1207,Premium,South,Organic,False,30.0,True,False,1.0,Low
1208,Basic,West,Social Ads,False,,False,False,1.0,Low
1209,Basic,North,Social Ads,False,13.0,True,False,2.0,Medium
1210,Basic,Central,Referral,False,,False,False,1.0,Low
1211,Basic,West,Social Ads,False,25.0,False,False,1.0,Low
1212,Standard,Central,Organic,False,,False,False,0.5,Low
1213,Basic,South,Social Ads,False,,False,False,1.0,Low
1214,Basic,West,Social Ads,False,,False,False,1.0,Low
1215,Basic,East,Social Ads,False,20.0,False,False,1.0,Low
1216,Standard,South,Referral,False,,False,False,0.5,Low
1217,Premium,North,Paid Search,False,40.0,False,False,0.0,Low
1218,Basic,North,Paid Search,False,,False,False,1.0,Low
1219,Basic,Central,Social Ads,False,,False,False,1.0,Low
1220,Basic,Central,Organic,False,,False,True,2.0,Medium
1221,Basic,East,Organic,False,,False,False,1.0,Low
1222,Standard,East,Paid Search,False,,False,False,0.5,Low
1223,Standard,North,Organic,False,,False,False,0.5,Low
1224,Basic,West,Organic,False,8.0,True,False,2.0,Medium
1225,Basic,North,Organic,False,,False,False,1.0,Low
1226,Basic,North,Paid Search,False,,False,False,1.0,Low
1227,Standard,East,Organic,False,,False,False,0.5,Low
1228,Basic,Central,Social Ads,False,,False,False,1.0,Low
1229,Premium,East,Organic,False,31.0,True,False,1.0,Low
1230,Standard,East,Paid Search,False,16.0,True,False,1.5,Medium
1231,Basic,East,Organic,False,19.0,False,False,1.0,Low
1232,Standard,North,Social Ads,False,,False,False,0.5,Low
1233,Premium,West,Organic,False,,False,False,0.0,Low
1234,Standard,North,Partnership,False,,False,False,0.5,Low
1235,Basic,South,Referral,False,,False,False,1.0,Low
1236,Basic,East,Referral,False,21.0,False,False,1.0,Low
1237,Premium,East,Referral,False,,False,False,0.0,Low
1238,Standard,South,Organic,False,,False,False,0.5,Low
1239,Standard,East,Paid Search,False,24.0,True,False,1.5,Medium
1240,Premium,East,Social Ads,False,32.0,True,False,1.0,Low
1241,Premium,East,Social Ads,False,34.0,False,False,0.0,Low
1242,Premium,South,Referral,False,,False,False,0.0,Low
1243,Basic,North,Social Ads,False,9.0,True,False,2.0,Medium
1244,Standard,East,Partnership,False,,False,False,0.5,Low
1245,Standard,West,Organic,False,30.0,False,False,0.5,Low
1246,Standard,South,Referral,False,,False,False,0.5,Low
1247,Standard,Central,Social Ads,False,,False,False,0.5,Low
1248,Basic,South,Social Ads,False,,False,False,1.0,Low
1249,Standard,North,Organic,False,,False,False,0.5,Low
1250,Standard,South,Social Ads,False,25.0,False,False,0.5,Low
1251,Basic,Central,Referral,False,,False,False,1.0,Low
1252,Standard,West,Organic,False,,False,False,0.5,Low
1253,Basic,Central,Paid Search,False,,False,False,1.0,Low
1254,Basic,South,Organic,False,,False,False,1.0,Low
1255,Basic,Central,Partnership,False,,False,False,1.0,Low
1256,Basic,South,Paid Search,False,,False,False,1.0,Low
1257,Standard,West,Organic,False,,False,False,0.5,Low
1258,Standard,West,Organic,False,20.0,True,False,1.5,Medium
1259,Standard,North,Social Ads,False,25.0,False,False,0.5,Low
1260,Premium,West,Organic,False,,False,False,0.0,Low
1261,Basic,East,Paid Search,False,,False,False,1.0,Low
1262,Basic,Central,Referral,False,,False,False,1.0,Low
1263,Premium,Central,Referral,False,38.0,False,False,0.0,Low
1264,Basic,South,Organic,False,18.0,False,False,1.0,Low
1265,Premium,West,Partnership,False,,False,False,0.0,Low
1266,Premium,North,Social Ads,False,,False,False,0.0,Low
1267,Standard,North,Organic,False,33.0,False,False,0.5,Low
1268,Premium,North,Organic,False,37.0,False,False,0.0,Low
1269,Basic,East,Organic,False,,False,False,1.0,Low
1270,Basic,West,Referral,False,,False,False,1.0,Low
1271,Standard,North,Organic,False,27.0,False,False,0.5,Low
1272,Basic,East,Organic,False,,False,False,1.0,Low
1273,Premium,Central,Social Ads,False,,False,False,0.0,Low
1274,Basic,South,Paid Search,False,,False,False,1.0,Low
1275,Standard,West,Social Ads,False,,False,False,0.5,Low
1276,Standard,West,Social Ads,False,,False,True,1.5,Medium
1277,Standard,Central,Organic,False,21.0,True,False,1.5,Medium
1278,Basic,West,Referral,False,14.0,True,False,2.0,Medium
1279,Basic,West,Organic,False,,False,False,1.0,Low
1280,Premium,West,Paid Search,False,37.0,False,False,0.0,Low
1281,Basic,West,Social Ads,False,15.0,True,False,2.0,Medium
1282,Premium,East,Organic,False,,False,False,0.0,Low
1283,Standard,East,Partnership,False,29.0,False,False,0.5,Low
1284,Standard,South,Paid Search,False,,False,False,0.5,Low
1285,Standard,West,Organic,False,,False,False,0.5,Low
1286,Basic,Central,Referral,False,,False,False,1.0,Low
1287,Standard,North,Paid Search,False,,False,False,0.5,Low
1288,Premium,South,Social Ads,False,48.0,False,False,0.0,Low
1289,Basic,North,Paid Search,False,15.0,True,False,2.0,Medium
1290,Premium,North,Referral,False,41.0,False,False,0.0,Low
1291,Standard,West,Organic,False,,False,False,0.5,Low
1292,Basic,Central,Organic,False,,False,False,1.0,Low
1293,Basic,North,Paid Search,False,,False,False,1.0,Low
1294,Premium,North,Organic,False,,False,False,0.0,Low
1295,Basic,South,Social Ads,False,12.0,True,False,2.0,Medium
1296,Premium,Central,Organic,False,46.0,False,False,0.0,Low
1297,Premium,Central,Organic,False,,False,False,0.0,Low
1298,Basic,North,Organic,False,,False,False,1.0,Low
1299,Basic,Central,Social Ads,False,,False,False,1.0,Low
1300,Standard,South,Referral,False,,False,False,0.5,Low
1301,Basic,South,Organic,False,,False,False,1.0,Low
1302,Standard,South,Paid Search,False,,False,False,0.5,Low
1303,Basic,West,Organic,False,,False,False,1.0,Low
1304,Standard,North,Paid Search,False,23.0,True,False,1.5,Medium
1305,Standard,Central,Organic,False,,False,False,0.5,Low
1306,Basic,South,Paid Search,False,16.0,False,False,1.0,Low
1307,Basic,North,Social Ads,False,,False,False,1.0,Low
1308,Basic,North,Referral,False,,False,False,1.0,Low
1309,Basic,West,Organic,False,,False,False,1.0,Low
1310,Standard,Central,Social Ads,False,,False,False,0.5,Low
1311,Premium,Central,Paid Search,False,39.0,False,False,0.0,Low
1312,Basic,South,Referral,False,13.0,True,False,2.0,Medium
1313,Standard,South,Organic,False,32.0,False,False,0.5,Low
1314,Standard,North,Organic,False,,False,False,0.5,Low
1315,Basic,Central,Referral,False,,False,False,1.0,Low
1316,Basic,Central,Organic,False,,False,False,1.0,Low
1317,Premium,South,Organic,False,33.0,True,False,1.0,Low
1318,Standard,East,Organic,False,29.0,False,False,0.5,Low
1319,Standard,North,Referral,False,,False,False,0.5,Low
1320,Standard,Central,Organic,False,31.0,False,False,0.5,Low
1321,Basic,West,Referral,False,,False,False,1.0,Low
1322,Standard,West,Paid Search,False,,False,False,0.5,Low
1323,Standard,East,Organic,False,,False,False,0.5,Low
1324,Standard,South,Organic,False,,False,False,0.5,Low
1325,Basic,South,Organic,False,,False,False,1.0,Low
1326,Basic,South,Paid Search,False,,False,False,1.0,Low
1327,Basic,West,Social Ads,False,,False,False,1.0,Low
1328,Premium,South,Paid Search,False,44.0,False,False,0.0,Low
1329,Basic,West,Organic,False,,False,False,1.0,Low
1330,Standard,East,Social Ads,False,,False,False,0.5,Low
1331,Basic,North,Referral,False,,False,False,1.0,Low
1332,Basic,Central,Social Ads,False,,False,False,1.0,Low
1333,Standard,East,Social Ads,False,24.0,True,False,1.5,Medium
1334,Standard,West,Organic,False,,False,False,0.5,Low
1335,Standard,East,Referral,False,,False,False,0.5,Low
1336,Basic,Central,Organic,False,,False,False,1.0,Low
1337,Standard,North,Organic,False,,False,False,0.5,Low
1338,Basic,Central,Referral,False,,False,False,1.0,Low
1339,Basic,West,Referral,False,,False,False,1.0,Low
1340,Standard,Central,Social Ads,False,,False,False,0.5,Low
1341,Basic,East,Organic,False,,False,False,1.0,Low
1342,Basic,South,Organic,False,,False,False,1.0,Low
1343,Standard,East,Paid Search,False,,False,False,0.5,Low
1344,Standard,West,Referral,False,,False,False,0.5,Low
1345,Premium,North,Organic,False,33.0,True,False,1.0,Low
1346,Basic,Central,Social Ads,False,,False,False,1.0,Low
1347,Basic,North,Organic,False,,False,False,1.0,Low
1348,Basic,West,Social Ads,False,,False,False,1.0,Low
1349,Premium,Central,Referral,False,,False,False,0.0,Low
1350,Standard,East,Organic,False,26.0,False,False,0.5,Low
1351,Standard,East,Organic,False,,False,False,0.5,Low
1352,Basic,West,Social Ads,False,,False,False,1.0,Low
1353,Standard,Central,Paid Search,False,37.0,False,False,0.5,Low
1354,Basic,East,Social Ads,False,,False,False,1.0,Low
1355,Standard,West,Paid Search,False,,False,False,0.5,Low
1356,Premium,West,Organic,False,,False,False,0.0,Low
1357,Premium,North,Referral,False,38.0,False,False,0.0,Low
1358,Standard,East,Organic,False,,False,False,0.5,Low
1359,Standard,Central,Referral,False,,False,False,0.5,Low
1360,Premium,East,Organic,False,32.0,True,False,1.0,Low
1361,Standard,East,Social Ads,False,30.0,False,False,0.5,Low
1362,Basic,East,Organic,False,,False,True,2.0,Medium
1363,Standard,West,Organic,False,32.0,False,True,1.5,Medium
1364,Basic,South,Organic,False,,False,False,1.0,Low
1365,Standard,South,Social Ads,False,,False,True,1.5,Medium
1366,Standard,North,Paid Search,False,,False,False,0.5,Low
1367,Standard,East,Referral,False,,False,False,0.5,Low
1368,Basic,South,Organic,False,19.0,False,False,1.0,Low
1369,Basic,North,Social Ads,False,,False,False,1.0,Low
1370,Standard,West,Social Ads,False,,False,False,0.5,Low
1371,Premium,East,Organic,False,40.0,False,False,0.0,Low
1372,Standard,Central,Organic,False,,False,False,0.5,Low
1373,Basic,West,Paid Search,False,,False,False,1.0,Low
1374,Premium,North,Organic,False,,False,False,0.0,Low
1375,Premium,West,Organic,False,,False,False,0.0,Low
1376,Basic,Central,Social Ads,False,,False,False,1.0,Low
1377,Basic,West,Organic,False,,False,True,2.0,Medium
1378,Standard,North,Social Ads,False,29.0,False,False,0.5,Low
1379,Premium,Central,Referral,False,,False,False,0.0,Low
1380,Premium,Central,Paid Search,False,,False,False,0.0,Low
1381,Premium,West,Paid Search,False,,False,True,1.0,Low
1382,Standard,Central,Organic,False,25.0,False,False,0.5,Low
1383,Standard,West,Referral,False,,False,False,0.5,Low
1384,Basic,East,Organic,False,,False,False,1.0,Low
1385,Basic,Central,Paid Search,False,,False,False,1.0,Low
1386,Standard,West,Partnership,False,,False,False,0.5,Low
1387,Standard,East,Paid Search,False,19.0,True,False,1.5,Medium
1388,Standard,Central,Social Ads,False,,False,False,0.5,Low
1389,Standard,East,Organic,False,,False,False,0.5,Low
1390,Basic,Central,Organic,False,,False,False,1.0,Low
1391,Standard,North,Social Ads,False,,False,False,0.5,Low
1392,Basic,North,Organic,False,,False,False,1.0,Low
1393,Basic,West,Social Ads,False,,False,True,2.0,Medium
1394,Standard,South,Organic,False,,False,False,0.5,Low
1395,Standard,North,Referral,False,,False,False,0.5,Low
1396,Premium,South,Organic,False,42.0,False,False,0.0,Low
1397,Basic,East,Paid Search,False,,False,False,1.0,Low
1398,Standard,East,Paid Search,False,26.0,False,False,0.5,Low
1399,Basic,South,Paid Search,False,,False,False,1.0,Low
1400,Basic,West,Organic,False,19.0,False,False,1.0,Low
1401,Premium,Central,Paid Search,False,46.0,False,False,0.0,Low
1402,Standard,South,Organic,False,,False,False,0.5,Low
1403,Premium,South,Organic,False,,False,False,0.0,Low
1404,Basic,South,Organic,False,17.0,False,True,2.0,Medium
1405,Premium,South,Paid Search,False,43.0,False,False,0.0,Low
1406,Basic,South,Organic,False,,False,False,1.0,Low
1407,Premium,West,Partnership,False,,False,False,0.0,Low
1408,Basic,North,Paid Search,False,,False,False,1.0,Low
1409,Basic,Central,Organic,False,,False,False,1.0,Low
1410,Standard,North,Paid Search,False,,False,False,0.5,Low
1411,Premium,South,Referral,False,40.0,False,False,0.0,Low
1412,Basic,North,Organic,False,,False,False,1.0,Low
1413,Basic,West,Social Ads,False,,False,False,1.0,Low
1414,Premium,East,Paid Search,False,34.0,False,False,0.0,Low
1415,Basic,North,Organic,False,,False,False,1.0,Low
1416,Basic,Central,Social Ads,False,9.0,True,False,2.0,Medium
1417,Basic,West,Organic,False,13.0,True,True,3.0,High
1418,Basic,East,Organic,False,25.0,False,False,1.0,Low
1419,Premium,West,Social Ads,False,,False,False,0.0,Low
1420,Standard,South,Social Ads,False,29.0,False,False,0.5,Low
1421,Standard,East,Referral,False,,False,False,0.5,Low
1422,Premium,Central,Paid Search,False,46.0,False,False,0.0,Low
1423,Standard,East,Social Ads,False,,False,False,0.5,Low
1424,Basic,Central,Referral,False,,False,False,1.0,Low
1425,Basic,South,Organic,False,16.0,False,False,1.0,Low
1426,Basic,Central,Social Ads,False,,False,False,1.0,Low
1427,Basic,West,Paid Search,False,,False,False,1.0,Low
1428,Premium,North,Organic,False,,False,False,0.0,Low
1429,Standard,West,Paid Search,False,,False,False,0.5,Low
1430,Basic,West,Organic,False,21.0,False,False,1.0,Low
1431,Standard,East,Social Ads,False,,False,False,0.5,Low
1432,Standard,South,Paid Search,False,,False,False,0.5,Low
1433,Premium,North,Partnership,False,,False,False,0.0,Low
1434,Premium,Central,Organic,False,,False,False,0.0,Low
1435,Standard,East,Paid Search,False,,False,False,0.5,Low
1436,Standard,South,Organic,False,23.0,True,False,1.5,Medium
1437,Standard,North,Paid Search,False,25.0,False,False,0.5,Low
1438,Standard,West,Social Ads,False,,False,False,0.5,Low
1439,Basic,South,Social Ads,False,,False,False,1.0,Low
1440,Basic,South,Social Ads,False,,False,False,1.0,Low
1441,Standard,South,Referral,False,,False,False,0.5,Low
1442,Basic,West,Organic,False,,False,False,1.0,Low
1443,Basic,Central,Organic,False,25.0,False,False,1.0,Low
1444,Standard,East,Social Ads,False,,False,False,0.5,Low
1445,Basic,Central,Paid Search,False,,False,False,1.0,Low
1446,Standard,North,Organic,False,,False,False,0.5,Low
1447,Standard,East,Paid Search,False,,False,False,0.5,Low
1448,Premium,North,Organic,False,,False,False,0.0,Low
1449,Standard,West,Organic,False,,False,False,0.5,Low
1450,Basic,Central,Social Ads,False,,False,False,1.0,Low
1451,Standard,South,Organic,False,23.0,True,False,1.5,Medium
1452,Premium,East,Organic,False,,False,False,0.0,Low
1453,Premium,South,Organic,False,43.0,False,False,0.0,Low
1454,Basic,North,Referral,False,,False,False,1.0,Low
1455,Basic,South,Partnership,False,,False,False,1.0,Low
1456,Premium,South,Social Ads,False,38.0,False,False,0.0,Low
1457,Basic,West,Organic,False,19.0,False,False,1.0,Low
1458,Standard,West,Referral,False,,False,False,0.5,Low
1459,Basic,Central,Social Ads,False,,False,False,1.0,Low
1460,Basic,North,Referral,False,,False,False,1.0,Low
1461,Basic,West,Social Ads,False,,False,False,1.0,Low
1462,Basic,West,Organic,False,,False,False,1.0,Low
1463,Standard,Central,Paid Search,False,,False,False,0.5,Low
1464,Premium,East,Organic,False,42.0,False,False,0.0,Low
1465,Basic,Central,Organic,False,21.0,False,False,1.0,Low
1466,Premium,South,Social Ads,False,,False,False,0.0,Low
1467,Basic,South,Referral,False,,False,False,1.0,Low
1468,Standard,West,Social Ads,False,29.0,False,False,0.5,Low
1469,Basic,West,Paid Search,False,,False,False,1.0,Low
1470,Premium,Central,Organic,False,43.0,False,False,0.0,Low
1471,Standard,Central,Organic,False,,False,False,0.5,Low
1472,Standard,North,Organic,False,,False,False,0.5,Low
1473,Premium,South,Paid Search,False,35.0,False,False,0.0,Low
1474,Standard,Central,Paid Search,False,,False,False,0.5,Low
1475,Premium,East,Organic,False,,False,False,0.0,Low
1476,Standard,North,Partnership,False,,False,False,0.5,Low
1477,Premium,Central,Organic,False,32.0,True,False,1.0,Low
